item_number,location_no,size_id,value,loc_width,loc_depth,loc_height,case_width,case_length,case_height
70332,E0313-3-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,14.5,12.0,6.7
104766,F0110-4-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,6.3,7.2,1.4
104766,F0917-2-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,6.3,7.2,1.4
104766,E0816-3-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,6.3,7.2,1.4
2067944,C0818-3-6,140382,[New]H1(RSB1),15.00,30.00,12.00,0.0,0.0,0.0
37803,C9905-1-3,140212,[New]B1(RSB1),20.00,48.00,48.00,5.0,16.8,18.0
37803,C9912-1-3,140538,[New]T-12(RSB1),17.00,21.00,20.00,5.0,16.8,18.0
11371,F1011-4-1,140403,[New]A2(RSB10),40.00,48.00,48.00,14.3,15.1,7.5
11371,E0409-2-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,14.3,15.1,7.5
11371,E0407-3-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,14.3,15.1,7.5
50944,F0619-2-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,21.7,9.5,9.1
50944,E0508-1-1,140551,[Temp]C3a RSB2,40.00,30.00,18.00,21.7,9.5,9.1
104859,F0504-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,11.6,14.8,5.2
104859,F0513-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,11.6,14.8,5.2
104859,F0916-4-2,140403,[New]A2(RSB10),40.00,48.00,48.00,11.6,14.8,5.2
104859,F0713-4-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,11.6,14.8,5.2
104859,F0618-2-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,11.6,14.8,5.2
104859,F0220-2-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,11.6,14.8,5.2
104859,F0420-2-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,11.6,14.8,5.2
104859,E0715-4-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,11.6,14.8,5.2
962,F0825-2-2,140512,[New]A3(RSB5),40.00,48.00,42.00,20.4,11.0,9.8
962,F1102-2-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,20.4,11.0,9.8
962,E0918-3-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,20.4,11.0,9.8
962,E0819-2-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,20.4,11.0,9.8
962,F0220-2-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,20.4,11.0,9.8
962,F0525-3-2,140564,[New]DC Stk RSB5,1.00,1.00,1.00,20.4,11.0,9.8
962,F0128-4-1,140564,[New]DC Stk RSB5,1.00,1.00,1.00,20.4,11.0,9.8
962,F0525-5-1,140564,[New]DC Stk RSB5,1.00,1.00,1.00,20.4,11.0,9.8
962,F0526-4-2,140564,[New]DC Stk RSB5,1.00,1.00,1.00,20.4,11.0,9.8
962,F0627-3-2,140564,[New]DC Stk RSB5,1.00,1.00,1.00,20.4,11.0,9.8
962,F0526-4-1,140564,[New]DC Stk RSB5,1.00,1.00,1.00,20.4,11.0,9.8
962,F0130-5-1,140564,[New]DC Stk RSB5,1.00,1.00,1.00,20.4,11.0,9.8
962,F0130-4-2,140564,[New]DC Stk RSB5,1.00,1.00,1.00,20.4,11.0,9.8
962,F0526-3-1,140564,[New]DC Stk RSB5,1.00,1.00,1.00,20.4,11.0,9.8
962,F0630-3-1,140564,[New]DC Stk RSB5,1.00,1.00,1.00,20.4,11.0,9.8
962,F0730-4-2,140564,[New]DC Stk RSB5,1.00,1.00,1.00,20.4,11.0,9.8
962,F0128-5-2,140564,[New]DC Stk RSB5,1.00,1.00,1.00,20.4,11.0,9.8
962,F0128-4-2,140564,[New]DC Stk RSB5,1.00,1.00,1.00,20.4,11.0,9.8
962,F0528-3-1,140564,[New]DC Stk RSB5,1.00,1.00,1.00,20.4,11.0,9.8
962,F0129-5-2,140564,[New]DC Stk RSB5,1.00,1.00,1.00,20.4,11.0,9.8
962,F0130-3-2,140564,[New]DC Stk RSB5,1.00,1.00,1.00,20.4,11.0,9.8
962,F0129-4-2,140564,[New]DC Stk RSB5,1.00,1.00,1.00,20.4,11.0,9.8
962,F0131-3-2,140564,[New]DC Stk RSB5,1.00,1.00,1.00,20.4,11.0,9.8
962,F0625-4-1,140564,[New]DC Stk RSB5,1.00,1.00,1.00,20.4,11.0,9.8
962,F0129-3-2,140564,[New]DC Stk RSB5,1.00,1.00,1.00,20.4,11.0,9.8
40213,F0920-4-1,140403,[New]A2(RSB10),40.00,48.00,48.00,12.7,15.6,7.5
40213,F0312-2-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,12.7,15.6,7.5
40213,E0408-3-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,12.7,15.6,7.5
40213,E0502-3-2,140483,[New]C3b(RSB1),45.00,30.00,18.00,12.7,15.6,7.5
54603,D0112-1-2,140463,[New]A1(RSB10),40.00,48.00,60.00,10.1,18.8,7.9
101826,F0211-2-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,17.7,14.7,8.1
101826,F0325-2-2,140564,[New]DC Stk RSB5,1.00,1.00,1.00,17.7,14.7,8.1
101826,E0616-1-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,17.7,14.7,8.1
106138,D0811-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,12.3,17.8,7.8
106138,C0811-1-1,140382,[New]H1(RSB1),15.00,30.00,12.00,12.3,17.8,7.8
24567,F0110-3-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,9.8,15.8,25.4
24567,E1602-3-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,9.8,15.8,25.4
34345,F1506-2-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,13.8,19.6,7.9
34345,F0809-4-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,13.8,19.6,7.9
34345,E0907-1-2,140551,[Temp]C3a RSB2,40.00,30.00,18.00,13.8,19.6,7.9
100005,F1607-4-1,140403,[New]A2(RSB10),40.00,48.00,48.00,18.4,12.5,8.8
100005,F0904-2-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,18.4,12.5,8.8
100005,F0627-2-1,140564,[New]DC Stk RSB5,1.00,1.00,1.00,18.4,12.5,8.8
100005,E1503-1-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,18.4,12.5,8.8
100005,E1603-2-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,18.4,12.5,8.8
106292,F0408-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,10.2,7.1,5.9
106292,F0905-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,10.2,7.1,5.9
106292,E0612-4-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,10.2,7.1,5.9
2157710,C0820-2-3,140382,[New]H1(RSB1),15.00,30.00,12.00,0.0,0.0,0.0
105095,E0618-1-1,140477,[New]D3b(RSB1),45.00,24.00,12.00,14.7,22.0,9.4
47023,C0508-3-6,140160,[New]CF1(RSB1),15.00,96.00,18.00,0.0,0.0,0.0
105377,E0418-2-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,11.2,18.4,7.0
105377,F0913-2-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,11.2,18.4,7.0
96664,F0315-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,18.7,10.8,7.4
96664,F0924-3-2,140512,[New]A3(RSB5),40.00,48.00,42.00,18.7,10.8,7.4
96664,E1209-1-2,140551,[Temp]C3a RSB2,40.00,30.00,18.00,18.7,10.8,7.4
96664,E0712-3-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,18.7,10.8,7.4
107841,E1103-1-2,140551,[Temp]C3a RSB2,40.00,30.00,18.00,12.5,19.0,9.2
100043,D0705-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,0.0,0.0,0.0
100043,C0709-1-2,140382,[New]H1(RSB1),15.00,30.00,12.00,0.0,0.0,0.0
100358,F0316-2-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,18.5,11.5,3.9
100358,E0314-1-1,140551,[Temp]C3a RSB2,40.00,30.00,18.00,18.5,11.5,3.9
107322,E1510-2-1,140477,[New]D3b(RSB1),45.00,24.00,12.00,13.3,19.0,7.0
7945,F0417-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,18.9,15.4,6.0
7945,F0613-2-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,18.9,15.4,6.0
7945,E0717-2-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,18.9,15.4,6.0
46258,D0312-1-2,140403,[New]A2(RSB10),40.00,48.00,48.00,0.0,0.0,0.0
46258,D0308-2-1,140403,[New]A2(RSB10),40.00,48.00,48.00,0.0,0.0,0.0
46258,D0310-1-1,140403,[New]A2(RSB10),40.00,48.00,48.00,0.0,0.0,0.0
46258,C0410-1-1,140221,[New]A2(RSB1),40.00,48.00,48.00,0.0,0.0,0.0
46258,D0415-2-1,140463,[New]A1(RSB10),40.00,48.00,60.00,0.0,0.0,0.0
46258,D0413-2-1,140463,[New]A1(RSB10),40.00,48.00,60.00,0.0,0.0,0.0
107345,F0104-5-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,10.1,14.7,11.9
107345,E0319-1-1,140551,[Temp]C3a RSB2,40.00,30.00,18.00,10.1,14.7,11.9
107345,F0223-2-1,140463,[New]A1(RSB10),40.00,48.00,60.00,10.1,14.7,11.9
107345,F0626-4-1,140564,[New]DC Stk RSB5,1.00,1.00,1.00,10.1,14.7,11.9
107948,E0720-3-1,140477,[New]D3b(RSB1),45.00,24.00,12.00,10.6,19.8,6.6
107948,F0106-1-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,10.6,19.8,6.6
10329,F0918-4-1,140403,[New]A2(RSB10),40.00,48.00,48.00,21.0,12.9,7.7
10329,F0918-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,21.0,12.9,7.7
10329,F0916-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,21.0,12.9,7.7
10329,F0917-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,21.0,12.9,7.7
10329,F0827-3-1,140512,[New]A3(RSB5),40.00,48.00,42.00,21.0,12.9,7.7
10329,F0825-3-1,140512,[New]A3(RSB5),40.00,48.00,42.00,21.0,12.9,7.7
10329,F0826-3-2,140512,[New]A3(RSB5),40.00,48.00,42.00,21.0,12.9,7.7
10329,E0414-1-2,140551,[Temp]C3a RSB2,40.00,30.00,18.00,21.0,12.9,7.7
10329,E0918-1-1,140551,[Temp]C3a RSB2,40.00,30.00,18.00,21.0,12.9,7.7
10329,F0327-4-2,140564,[New]DC Stk RSB5,1.00,1.00,1.00,21.0,12.9,7.7
10329,F0626-4-2,140564,[New]DC Stk RSB5,1.00,1.00,1.00,21.0,12.9,7.7
10329,F0227-3-1,140564,[New]DC Stk RSB5,1.00,1.00,1.00,21.0,12.9,7.7
10329,F0426-3-2,140564,[New]DC Stk RSB5,1.00,1.00,1.00,21.0,12.9,7.7
10329,F0727-4-2,140564,[New]DC Stk RSB5,1.00,1.00,1.00,21.0,12.9,7.7
10329,F0326-4-1,140564,[New]DC Stk RSB5,1.00,1.00,1.00,21.0,12.9,7.7
10329,F0226-3-1,140564,[New]DC Stk RSB5,1.00,1.00,1.00,21.0,12.9,7.7
10329,F0629-4-1,140564,[New]DC Stk RSB5,1.00,1.00,1.00,21.0,12.9,7.7
10329,F0125-5-2,140564,[New]DC Stk RSB5,1.00,1.00,1.00,21.0,12.9,7.7
10329,F0628-4-2,140564,[New]DC Stk RSB5,1.00,1.00,1.00,21.0,12.9,7.7
10329,F0229-4-1,140564,[New]DC Stk RSB5,1.00,1.00,1.00,21.0,12.9,7.7
10329,F0729-4-2,140564,[New]DC Stk RSB5,1.00,1.00,1.00,21.0,12.9,7.7
10329,E0705-2-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,21.0,12.9,7.7
10329,E0715-2-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,21.0,12.9,7.7
92860,E0712-3-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,13.9,15.7,7.3
15332,D0812-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,4.2,4.3,7.7
15332,C0709-3-4,140382,[New]H1(RSB1),15.00,30.00,12.00,4.2,4.3,7.7
15332,C0516-1-6,140160,[New]CF1(RSB1),15.00,96.00,18.00,4.2,4.3,7.7
93857,F0218-2-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,14.8,12.6,5.8
93857,E0319-2-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,14.8,12.6,5.8
106064,F1313-2-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,22.3,15.5,6.5
106064,E0919-2-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,22.3,15.5,6.5
105299,E0919-3-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,14.4,11.8,8.6
105299,F0105-2-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,14.4,11.8,8.6
2086595,C0721-2-6,140382,[New]H1(RSB1),15.00,30.00,12.00,0.0,0.0,0.0
91372,F0614-4-1,140403,[New]A2(RSB10),40.00,48.00,48.00,13.8,7.7,20.2
91372,F0606-2-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,13.8,7.7,20.2
91372,E0607-3-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,13.8,7.7,20.2
82686,F0315-4-1,140403,[New]A2(RSB10),40.00,48.00,48.00,12.1,15.8,9.3
82686,F0517-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,12.1,15.8,9.3
82686,F0620-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,12.1,15.8,9.3
82686,F1208-4-2,140403,[New]A2(RSB10),40.00,48.00,48.00,12.1,15.8,9.3
82686,F1112-2-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,12.1,15.8,9.3
82686,F1104-2-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,12.1,15.8,9.3
82686,F1207-2-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,12.1,15.8,9.3
82686,F0411-2-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,12.1,15.8,9.3
82686,F0521-2-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,12.1,15.8,9.3
82686,F0219-2-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,12.1,15.8,9.3
82686,F0414-2-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,12.1,15.8,9.3
82686,E1209-2-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,12.1,15.8,9.3
82686,E0705-4-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,12.1,15.8,9.3
2063642,C0818-3-5,140382,[New]H1(RSB1),15.00,30.00,12.00,0.0,0.0,0.0
102899,C0813-3-3,140382,[New]H1(RSB1),15.00,30.00,12.00,10.8,5.7,4.6
2131438,C0821-3-5,140382,[New]H1(RSB1),15.00,30.00,12.00,0.0,0.0,0.0
71995,D0318-1-1,140403,[New]A2(RSB10),40.00,48.00,48.00,10.8,14.2,5.7
71995,C9912-2-1,140538,[New]T-12(RSB1),17.00,21.00,20.00,10.8,14.2,5.7
40410,D0306-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,0.0,0.0,0.0
40410,D0315-2-1,140403,[New]A2(RSB10),40.00,48.00,48.00,0.0,0.0,0.0
40410,D0306-1-2,140403,[New]A2(RSB10),40.00,48.00,48.00,0.0,0.0,0.0
40410,D0315-1-1,140403,[New]A2(RSB10),40.00,48.00,48.00,0.0,0.0,0.0
40410,D0310-1-2,140403,[New]A2(RSB10),40.00,48.00,48.00,0.0,0.0,0.0
40410,D0309-1-2,140403,[New]A2(RSB10),40.00,48.00,48.00,0.0,0.0,0.0
40410,D0319-1-2,140403,[New]A2(RSB10),40.00,48.00,48.00,0.0,0.0,0.0
2102,E1111-3-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,9.5,11.9,27.1
14993,E0308-2-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,10.8,11.5,15.7
14993,E0211-3-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,10.8,11.5,15.7
40406,F0506-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,21.6,14.6,10.0
40406,E0709-3-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,21.6,14.6,10.0
2190241,C5109-1-2,140488,[New]1/3MS RSB5,72.00,24.00,18.00,0.0,0.0,0.0
56136,F0515-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,20.7,14.6,7.0
56136,E0319-2-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,20.7,14.6,7.0
56136,E1209-3-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,20.7,14.6,7.0
106493,F0305-2-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,15.9,4.9,23.4
106493,E0602-3-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,15.9,4.9,23.4
107701,E1211-2-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,15.5,22.7,11.7
107701,E1212-2-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,15.5,22.7,11.7
609,C0815-2-2,140382,[New]H1(RSB1),15.00,30.00,12.00,15.7,21.4,7.4
68297,C1018-1-2,140212,[New]B1(RSB1),20.00,48.00,48.00,0.0,0.0,0.0
68297,C0918-1-2,140212,[New]B1(RSB1),20.00,48.00,48.00,0.0,0.0,0.0
97553,D0311-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,16.0,10.1,4.4
97553,C0711-3-4,140382,[New]H1(RSB1),15.00,30.00,12.00,16.0,10.1,4.4
5923,D0604-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,18.4,12.7,7.1
5923,C0606-2-4,33150,[New]E3(RSB1),20.00,30.00,20.00,18.4,12.7,7.1
8650,F0910-2-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,18.4,12.5,10.7
8650,E1105-1-2,140551,[Temp]C3a RSB2,40.00,30.00,18.00,18.4,12.5,10.7
8650,E1304-2-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,18.4,12.5,10.7
2058606,C0716-3-5,140382,[New]H1(RSB1),15.00,30.00,12.00,0.0,0.0,0.0
2067742,C0818-2-6,140382,[New]H1(RSB1),15.00,30.00,12.00,0.0,0.0,0.0
91317,F0614-4-1,140403,[New]A2(RSB10),40.00,48.00,48.00,13.4,20.3,6.6
91317,E0417-1-1,140551,[Temp]C3a RSB2,40.00,30.00,18.00,13.4,20.3,6.6
16602,E0505-2-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,15.6,11.1,11.3
3585,F0611-5-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,16.4,12.7,8.8
3585,E0613-4-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,16.4,12.7,8.8
17995,C0806-1-3,140212,[New]B1(RSB1),20.00,48.00,48.00,14.7,17.1,11.8
30335,F0207-4-1,140403,[New]A2(RSB10),40.00,48.00,48.00,15.5,11.8,5.3
30335,F1208-4-1,140403,[New]A2(RSB10),40.00,48.00,48.00,15.5,11.8,5.3
30335,F0903-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,15.5,11.8,5.3
30335,E0902-2-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,15.5,11.8,5.3
30335,E0909-1-1,140551,[Temp]C3a RSB2,40.00,30.00,18.00,15.5,11.8,5.3
38895,D0110-1-1,140463,[New]A1(RSB10),40.00,48.00,60.00,12.0,20.0,12.0
38895,D0117-1-1,140463,[New]A1(RSB10),40.00,48.00,60.00,12.0,20.0,12.0
93207,E1005-2-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,12.1,8.5,12.5
93207,E0615-2-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,12.1,8.5,12.5
100068,C0815-2-5,140382,[New]H1(RSB1),15.00,30.00,12.00,9.7,5.3,6.3
100068,C0511-1-6,140160,[New]CF1(RSB1),15.00,96.00,18.00,9.7,5.3,6.3
101502,C0815-1-3,140382,[New]H1(RSB1),15.00,30.00,12.00,10.0,19.3,4.6
104875,D0212-4-2,140403,[New]A2(RSB10),40.00,48.00,48.00,12.4,16.3,6.2
104875,C0520-2-2,140160,[New]CF1(RSB1),15.00,96.00,18.00,12.4,16.3,6.2
13644,D1003-4-1,140463,[New]A1(RSB10),40.00,48.00,60.00,17.4,9.6,4.4
48004,F0816-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,16.6,13.7,11.5
48004,E0816-3-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,16.6,13.7,11.5
69717,E0819-1-2,140551,[Temp]C3a RSB2,40.00,30.00,18.00,19.1,9.5,5.8
69717,F0626-2-1,140564,[New]DC Stk RSB5,1.00,1.00,1.00,19.1,9.5,5.8
2836,D0711-2-1,140403,[New]A2(RSB10),40.00,48.00,48.00,11.7,15.7,10.0
2836,D0815-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,11.7,15.7,10.0
2836,C0816-2-5,140382,[New]H1(RSB1),15.00,30.00,12.00,11.7,15.7,10.0
2836,D0807-4-2,140463,[New]A1(RSB10),40.00,48.00,60.00,11.7,15.7,10.0
91914,F1513-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,14.1,15.0,8.5
91914,E1211-1-2,140551,[Temp]C3a RSB2,40.00,30.00,18.00,14.1,15.0,8.5
91914,E0807-1-2,140551,[Temp]C3a RSB2,40.00,30.00,18.00,14.1,15.0,8.5
91914,F1202-2-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,14.1,15.0,8.5
105119,F0505-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,11.3,11.0,4.4
105119,E0304-3-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,11.3,11.0,4.4
105665,F0815-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,21.4,14.9,8.4
105665,E1008-3-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,21.4,14.9,8.4
105665,F0805-4-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,21.4,14.9,8.4
105665,F0805-4-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,21.4,14.9,8.4
105665,F0302-6-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,21.4,14.9,8.4
105665,F0709-4-2,140546,[New]B2a(RSB10),40.00,48.00,30.00,21.4,14.9,8.4
70984,D9804-1-1,140463,[New]A1(RSB10),40.00,48.00,60.00,13.1,17.0,7.0
70984,D9713-1-1,140463,[New]A1(RSB10),40.00,48.00,60.00,13.1,17.0,7.0
70984,C9913-2-4,140538,[New]T-12(RSB1),17.00,21.00,20.00,13.1,17.0,7.0
14838,F0910-2-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,15.8,12.8,8.5
14838,E1011-1-2,140551,[Temp]C3a RSB2,40.00,30.00,18.00,15.8,12.8,8.5
107087,C0519-1-2,140160,[New]CF1(RSB1),15.00,96.00,18.00,0.0,0.0,0.0
91211,D0617-2-1,140403,[New]A2(RSB10),40.00,48.00,48.00,11.5,14.5,8.2
91211,D0511-2-2,140526,[New]Y2(RSB2),40.00,96.00,48.00,11.5,14.5,8.2
91211,C0624-1-2,33150,[New]E3(RSB1),20.00,30.00,20.00,11.5,14.5,8.2
1075,F0904-4-1,140403,[New]A2(RSB10),40.00,48.00,48.00,18.8,14.7,6.9
1075,F0218-5-2,140403,[New]A2(RSB10),40.00,48.00,48.00,18.8,14.7,6.9
1075,E0219-1-1,140551,[Temp]C3a RSB2,40.00,30.00,18.00,18.8,14.7,6.9
81849,F0321-2-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,13.2,13.3,8.8
81849,E0812-2-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,13.2,13.3,8.8
107573,E0904-2-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,15.9,18.9,8.9
77792,F1113-4-1,140403,[New]A2(RSB10),40.00,48.00,48.00,21.1,13.3,7.9
77792,F1412-4-1,140526,[New]Y2(RSB2),40.00,96.00,48.00,21.1,13.3,7.9
77792,F0114-1-2,140368,[New]C3a(RSB10),40.00,48.00,18.00,21.1,13.3,7.9
77792,F0319-6-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,21.1,13.3,7.9
77792,E1509-4-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,21.1,13.3,7.9
92180,F0304-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,16.0,16.5,6.5
92180,E1312-4-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,16.0,16.5,6.5
103003,F0408-3-2,140403,[New]A2(RSB10),40.00,48.00,48.00,23.8,15.1,10.1
103003,E0603-2-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,23.8,15.1,10.1
104809,F0117-3-1,140368,[New]C3a(RSB10),40.00,48.00,18.00,12.6,9.4,5.7
104809,E1309-4-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,12.6,9.4,5.7
104809,E0702-4-1,140424,[New]D3b(RSB3),45.00,24.00,12.00,12.6,9.4,5.7
2030,E0517-3-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,19.2,12.9,8.4
2030,F0422-2-2,140463,[New]A1(RSB10),40.00,48.00,60.00,19.2,12.9,8.4
63578,D0825-2-3,140403,[New]A2(RSB10),40.00,48.00,48.00,12.3,17.4,8.4
63578,C0710-3-6,140382,[New]H1(RSB1),15.00,30.00,12.00,12.3,17.4,8.4
28707,D1004-2-1,140403,[New]A2(RSB10),40.00,48.00,48.00,12.9,8.5,10.2
28707,D1002-2-1,140403,[New]A2(RSB10),40.00,48.00,48.00,12.9,8.5,10.2
28707,C0923-1-4,140212,[New]B1(RSB1),20.00,48.00,48.00,12.9,8.5,10.2
44700,F0317-6-1,140546,[New]B2a(RSB10),40.00,48.00,30.00,20.1,16.2,8.6
44700,E0710-3-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,20.1,16.2,8.6
103271,F0903-4-1,140403,[New]A2(RSB10),40.00,48.00,48.00,17.3,12.7,4.8
103271,F1102-4-2,140403,[New]A2(RSB10),40.00,48.00,48.00,17.3,12.7,4.8
103271,F1613-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,17.3,12.7,4.8
103271,F1013-3-1,140403,[New]A2(RSB10),40.00,48.00,48.00,17.3,12.7,4.8
103271,F1609-4-1,140403,[New]A2(RSB10),40.00,48.00,48.00,17.3,12.7,4.8
103271,F1002-4-2,140403,[New]A2(RSB10),40.00,48.00,48.00,17.3,12.7,4.8
103271,F0830-4-1,140511,[New]A2(RSB5),40.00,48.00,48.00,17.3,12.7,4.8
103271,E1004-1-2,140551,[Temp]C3a RSB2,40.00,30.00,18.00,17.3,12.7,4.8
105091,F0921-4-2,140403,[New]A2(RSB10),40.00,48.00,48.00,16.4,12.7,7.4
105091,E1311-4-2,140424,[New]D3b(RSB3),45.00,24.00,12.00,16.4,12.7,7.4
102921,E1004-3-2,140433,[New]C3b(RSB3),45.00,30.00,18.00,15.4,12.2,5.6
107848,D0803-4-1,140463,[New]A1(RSB10),40.00,48.00,60.00,0.0,0.0,0.0
95750,C1023-1-1,140212,[New]B1(RSB1),20.00,48.00,48.00,14.4,23.0,13.4
100775,D0504-3-1,140526,[New]Y2(RSB2),40.00,96.00,48.00,12.7,8.4,10.1
100775,C1007-1-2,140221,[New]A2(RSB1),40.00,48.00,48.00,12.7,8.4,10.1
102005,E1011-1-1,140551,[Temp]C3a RSB2,40.00,30.00,18.00,20.1,14.5,8.8
100224,F1006-4-2,140403,[New]A2(RSB10),40.00,48.00,48.00,14.8,9.5,23.2
100224,E0319-2-1,140433,[New]C3b(RSB3),45.00,30.00,18.00,14.8,9.5,23.2
